0
0.0
3.914553069250809e-13
1.5772746917287223e-12
3.5728191856219454e-12
6.391687369512623e-12
1.0046754348038767e-11
1.4550953457957357e-11
1.9916184098522024e-11
2.6158289412379706e-11
3.328556948983346e-11
4.1329083441174293e-11
5.026255361722159e-11
6.016624990790338e-11
7.097967611949903e-11
8.271136651359793e-11
9.5423717105104e-11
1.0925854234565558e-10
1.2383600883648684e-10
1.397753662311607e-10
1.5659795152762894e-10
1.744180274322281e-10
1.9328531459476003e-10
2.1329157727041945e-10
2.3447675469295725e-10
2.5680242989276095e-10
2.8021038580955155e-10
3.047201477054237e-10
3.304236138614088e-10
3.574140963076053e-10
3.855164964939074e-10
4.1493642136602343e-10
4.455683852430046e-10
4.775843961388455e-10
5.106640694565267e-10
5.451103226044481e-10
5.809086605652807e-10
6.181094624057728e-10
6.569318449211958e-10
6.97146176924911e-10
7.386872350706339e-10
7.81418577834096e-10
8.256489914286697e-10
8.711792704699168e-10
9.186652209044242e-10
9.676828063129738e-10
1.0184536125940151e-09
1.0707331963463288e-09
1.1246226722178738e-09
1.1798207959203372e-09
1.2366652011993446e-09
1.2949507810036792e-09
1.3551802355132744e-09
1.4171987835062976e-09
1.4813009656388284e-09
1.5472913160178814e-09
1.6154309084496429e-09
1.6854530815918525e-09
1.757014289726594e-09
1.8300600533764605e-09
1.9047630278721325e-09
1.9812475888659637e-09
2.0603574583213134e-09
2.142031817953887e-09
2.226143827706531e-09
2.312184995790575e-09
2.40036161725346e-09
2.4903069345314944e-09
2.5822567383975267e-09
2.676186539717325e-09
2.7723710065946494e-09
2.870846804274798e-09
2.972251696038311e-09
3.0765268769979747e-09
3.1835112271504416e-09
3.2931457311455853e-09
3.404680898399579e-09
3.5181047538417344e-09
3.633653224908509e-09
3.752019853696924e-09
3.873364512735549e-09
3.998218750168269e-09
4.125961134211421e-09
4.256635423632442e-09
4.390032011895634e-09
4.526385941330089e-09
4.664923447555142e-09
4.806171034758551e-09
4.950188358342617e-09
5.09749035760529e-09
5.24846371928977e-09
5.403491990565278e-09
5.562086930600786e-09
5.7238198530322805e-09
5.888427330621587e-09
6.0556377310707386e-09
6.2257324780989454e-09
6.399166339407173e-09
6.5765583569661005e-09
6.758364045845565e-09
6.944583993109113e-09
7.135098073253143e-09
7.3291919302428115e-09
